ciudad;ingpc;empleo;desempleo
170150;319.75;1;
170150;319.75;1;
170150;319.75;;
170150;319.75;;
170150;830;1;
170150;830;1;
170150;547.5;1;
170150;547.5;1;
170150;547.5;1;
170150;547.5;;
170150;1435;1;
170150;800;1;
170150;152.3333333;;
170150;152.3333333;;
170150;152.3333333;;
170150;200;1;
170150;200;;
170150;200;1;
170150;200;;
170150;150;1;
170150;150;1;
170150;150;1;
170150;272;1;
170150;119.3333333;1;
170150;119.3333333;;
170150;119.3333333;;
170150;250;1;
170150;232.3333333;;
170150;232.3333333;1;
170150;232.3333333;1;
170150;100;;
170151;1135;;
170151;1135;1;
170151;180;1;
170151;180;1;
170151;180;;
170151;270;1;
170151;72.66666667;;
170151;72.66666667;1;
170151;72.66666667;1;
170151;150;;1
170151;212.5;1;
170151;212.5;;
170151;212.5;;
170151;212.5;1;
170151;70;1;
170151;70;1;
170151;70;;
170151;70;;
170151;70;;
170152;304.3333333;1;
170152;304.3333333;1;
170152;304.3333333;;
170152;453;1;
170152;202.5;1;
170152;202.5;1;
170152;104;;1
170152;104;;
170152;104;;
170152;900.6666667;1;
170152;900.6666667;1;
170152;900.6666667;;
170152;525;1;
170152;525;1;
170152;178.5;1;
170152;178.5;1;
170154;53.4;1;
170154;53.4;;
170154;53.4;;
170154;53.4;;
170154;53.4;;
170154;371.6666667;;
170154;371.6666667;;
170154;371.6666667;1;
170154;82;1;
170154;82;;
170154;82;1;
170154;82;;1
170154;82;;1
170154;215.6;1;
170154;215.6;1;
170154;215.6;;1
170154;215.6;;
170154;215.6;;
170154;378;1;
170154;378;1;
170154;378;1;
170154;378;;
170154;378;;
170154;230;;1
170154;230;1;
170154;26.66666667;;1
170154;26.66666667;;
170154;26.66666667;;
170155;116.6666667;;
170155;116.6666667;;
170155;116.6666667;1;
170155;121;1;
170155;121;;
170155;121;;
170155;319.1666667;1;
170155;319.1666667;1;
170155;319.1666667;;
170155;319.1666667;;
170155;319.1666667;;
170155;319.1666667;;
170155;120;;1
170155;120;;
170155;120;;
170155;223;1;
170155;223;;
170155;223;;
170155;570;1;
170155;40;1;
170155;40;;
170155;40;;
170155;375;;
170155;100;;1
170155;100;;
170155;100;;
170155;62.75;1;
170155;62.75;;
170155;62.75;;
170155;62.75;;
170155;110.6666667;1;
170155;110.6666667;;
170155;110.6666667;1;
170155;110.6666667;1;
170155;110.6666667;;
170155;110.6666667;;
170155;110.6666667;;
170155;110.6666667;;
170155;110.6666667;;
170155;500;;
170155;;;1
170155;;;
170155;497.5;1;
170155;497.5;1;
170155;497.5;;
170155;497.5;;
170155;2529;1;
170155;2529;1;
170155;200;1;
170155;200;;
170155;622.5;1;
170155;622.5;;
170155;622.5;1;
170155;622.5;;
170155;141.25;1;
170155;141.25;;
170155;141.25;;
170155;141.25;;
170155;720;;
170155;720;;
170155;26.5;1;
170155;26.5;1;
170155;26.5;;
170155;26.5;;
170155;187.5;1;
170155;187.5;1;
170155;187.5;;
170155;187.5;;
170155;54;;1
170155;54;1;
170155;54;;
170155;54;;
170155;240;1;
170155;800;1;
170155;215;1;
170155;215;;
170155;350;1;
170155;350;1;
170155;350;1;
170155;350;1;
170155;718.3333333;1;
170155;718.3333333;1;
170155;718.3333333;;
170155;;;1
170155;526;1;
170155;526;;
170155;526;;
170155;526;;
170155;600;;
170155;600;;
170155;100;1;
170155;437.5;;
170155;437.5;;
170155;437.5;;
170155;437.5;;
170155;300;1;
170155;100;1;
170155;100;1;
170155;198.4;1;
170155;198.4;1;
170155;198.4;;
170155;198.4;;
170155;198.4;;
170155;225;1;
170155;225;;
170155;173.3333333;1;
170155;173.3333333;;
170155;173.3333333;;
170155;60.8;;1
170155;60.8;;
170155;60.8;;
170155;60.8;;
170155;60.8;;
170155;72.5;1;
170155;72.5;;
170155;72.5;;
170155;72.5;;
170155;300;;
170155;417.5;1;
170155;417.5;1;
170155;417.5;1;
170155;417.5;1;
170155;417.5;;
170155;417.5;;
170155;373.25;1;
170155;373.25;1;
170155;373.25;;
170155;373.25;;
170155;10.85714286;;1
170155;10.85714286;;
170155;10.85714286;;
170155;10.85714286;;
170155;10.85714286;;
170155;10.85714286;1;
170155;10.85714286;;
170155;1780;1;
170155;1780;1;
170155;1780;1;
170155;1780;1;
170155;1780;;
170155;347;1;
170155;347;1;
170155;347;;
170155;347;;
170155;347;;
170155;167;1;
170155;167;;
170155;167;1;
170155;167;;
170155;167;;
170155;126;1;
170155;126;;
170155;126;;
170155;100;1;
170155;100;;
170155;150;;1
170155;100;;
170155;163.75;1;
170155;163.75;;
170155;163.75;;
170155;163.75;;
170155;338.75;1;
170155;338.75;;1
170155;338.75;1;
170155;338.75;1;
170155;761.6666667;1;
170155;761.6666667;1;
170155;761.6666667;1;
170155;680;1;
170155;680;1;
170155;244.6666667;1;
170155;244.6666667;;1
170155;244.6666667;;
170155;716.6666667;1;
170155;716.6666667;1;
170155;716.6666667;;
170155;362;1;
170155;362;1;
170155;362;;
170155;362;1;
170155;362;1;
170155;362;;
170155;362;;
170155;700;1;
170155;700;;
170155;60;1;
170155;60;;
170155;515;;
170155;515;1;
170155;150.4;1;
170155;150.4;1;
170155;150.4;;
170155;150.4;;
170155;150.4;;1
170156;600;1;
170156;600;;
170156;600;;
170156;186.6666667;1;
170156;186.6666667;;
170156;186.6666667;;
170156;314;1;
170156;314;1;
170156;314;1;
170156;314;1;
170156;314;;
170156;2000;;
170156;133.3333333;;1
170156;133.3333333;1;
170156;133.3333333;;1
170156;291.6666667;;
170156;291.6666667;;
170156;291.6666667;1;
170156;291.6666667;;
170156;291.6666667;;1
170156;291.6666667;;
170156;675;;
170156;675;;
170158;6.666666667;1;
170158;6.666666667;1;
170158;6.666666667;1;
170158;6.666666667;1;
170158;6.666666667;;
170158;6.666666667;1;
170158;148;1;
170158;148;;
170158;148;1;
170158;148;;
170158;148;;
170158;124.5;1;
170158;124.5;1;
170158;50;;
170158;50;;
170158;20;;
170158;60;1;
170158;67.5;1;
170158;67.5;;
170158;67.5;;
170158;67.5;;
170158;67.5;;
170158;67.5;;
170163;475;1;
170163;475;1;
170163;475;1;
170163;475;1;
170163;475;1;
170163;246.6666667;1;
170163;246.6666667;1;
170163;246.6666667;;
170163;406;1;
170163;406;1;
170163;406;;
170163;406;;
170163;406;;
170163;550;1;
170163;75;1;
170163;75;;
170163;75;;
170163;75;;
170163;469.25;1;
170163;469.25;1;
170163;469.25;;
170163;469.25;1;
170163;366.6666667;1;
170163;366.6666667;1;
170163;366.6666667;;
170164;166.25;1;
170164;166.25;1;
170164;166.25;;
170164;166.25;;
170164;50;1;
170164;50;;
170164;50;;
170164;50;;
170164;50;;
170164;132.5;1;
170164;132.5;;
170164;90;1;
170164;306.6;1;
170164;306.6;1;
170164;306.6;1;
170164;306.6;1;
170164;306.6;1;
170164;137.5;1;
170164;137.5;1;
170164;137.5;;
170164;137.5;;
170164;255;1;
170164;255;1;
170164;255;1;
170164;255;;
170164;255;;
170164;255;;
170165;135;;1
170165;135;1;
170165;137.5714286;1;
170165;137.5714286;1;
170165;137.5714286;;
170165;137.5714286;;
170165;137.5714286;;
170165;137.5714286;;
170165;137.5714286;;
170165;43;1;
170165;43;;
170165;43;;
170165;43;;
170165;43;;
170165;43;;
170165;120.6;1;
170165;120.6;1;
170165;120.6;;
170165;120.6;;
170165;120.6;;
170165;1298;1;
170165;251;1;
170165;251;1;
170165;251;;
170165;251;;
170165;443.6666667;1;
170165;443.6666667;1;
170165;443.6666667;;
170165;200;;
170165;200;;
170165;965;1;
170165;133.75;1;
170165;133.75;1;
170165;133.75;;
170165;133.75;;
170165;400;;
170165;550;1;
170165;500;1;
170165;337;1;
170165;337;;
170165;225;;
170165;225;1;
170165;66;1;
170165;66;;1
170165;66;;
170165;150;1;
170165;150;;
170165;150;;1
170165;205;1;
170165;205;;
170165;225;1;
170165;225;;
170165;40;1;
170165;40;;
170171;160;1;
170171;160;1;
170171;38.33333333;1;
170171;38.33333333;;
170171;38.33333333;;
170171;118.3333333;1;
170171;118.3333333;1;
170171;118.3333333;1;
170171;50;1;
170171;50;;
170171;50;;
170171;50;;
170171;172.5;1;
170171;172.5;;
170171;172.5;;
170171;172.5;;
170171;701;1;
170171;701;1;
170171;701;;
170171;701;;
170175;255;1;
170175;255;1;
170175;255;;
170175;255;;
170175;55;1;
170175;9.5;1;
170175;9.5;1;
170175;;;
170175;169.25;1;
170175;169.25;1;
170175;169.25;;
170175;169.25;;
170175;66.66666667;1;
170175;66.66666667;;
170175;66.66666667;;
170175;30;;
170175;30;;
170175;30;;
170175;110;1;
170175;110;;
170175;110;;
170175;110;;
170175;110;;
170175;200;1;
170175;200;1;
170175;200;;
170175;200;;
170175;130;1;
170175;;;
170175;108.3333333;1;
170175;108.3333333;;
170175;108.3333333;;
170175;468.8;1;
170175;468.8;1;
170175;468.8;;1
170175;468.8;1;
170175;468.8;;
170175;253.3333333;1;
170175;253.3333333;;
170175;253.3333333;;
170176;257.5;1;
170176;257.5;1;
170176;257.5;;
170176;257.5;;
170176;240;1;
170176;240;1;
170176;240;;
170176;240;;
170176;240;;
170176;45;1;
170176;45;;
170176;45;;1
170176;440.3333333;1;
170176;440.3333333;;1
170176;440.3333333;1;
170176;440.3333333;;
170176;440.3333333;1;
170176;440.3333333;;
170176;250;1;
170176;250;1;
170176;250;1;
170176;250;1;
170176;661;1;
170176;661;1;
170176;448.2857143;1;
170176;448.2857143;1;
170176;448.2857143;1;
170176;448.2857143;;
170176;448.2857143;;
170176;448.2857143;1;
170176;448.2857143;;
170177;750;1;
170177;750;1;
170177;750;;
170177;750;;
170177;900;1;
170177;900;;
170177;900;;
170177;1333.333333;;
170177;1333.333333;1;
170177;1333.333333;1;
170177;755;;
170177;34.6;;
170177;34.6;;
170177;34.6;;
170177;34.6;;
170177;34.6;;
170177;150;;
170177;150;;
170177;1350;;
170177;1350;1;
170177;320;;
170177;1100;;
170177;1100;;
170177;350;1;
170177;350;;
170177;350;;
170177;460;1;
170177;460;1;
170177;460;;
170177;1100;;
170177;137.5;1;
170177;137.5;;
170177;137.5;;
170177;137.5;;
170177;975;1;
170177;975;1;
170177;975;;
170177;975;;
170178;85;;
170178;85;;
170178;53.33333333;1;
170178;53.33333333;;
170178;53.33333333;;
170178;53;1;
170178;15;1;
170178;15;1;
170178;15;;
170178;15;;
170178;127.5;1;
170178;127.5;1;
170178;11.5;1;
170178;11.5;1;
170178;11.5;;
170178;11.5;;
170178;250;1;
170179;390;1;
170179;390;1;
170179;112.8;1;
170179;112.8;;
170179;112.8;;
170179;112.8;;
170179;112.8;;
170179;292;1;
170179;292;;1
170179;292;;
170179;292;;
170179;292;;
170179;99;;
170179;99;1;
170179;401.6666667;1;
170179;401.6666667;1;
170179;401.6666667;;
170179;483.3333333;1;
170179;483.3333333;1;
170179;483.3333333;;
170179;201.8571429;1;
170179;201.8571429;1;
170179;201.8571429;1;
170179;201.8571429;;
170179;201.8571429;1;
170179;201.8571429;;
170179;201.8571429;;
170180;243.3333333;1;
170180;243.3333333;1;
170180;243.3333333;1;
170180;103;1;
170180;103;;
170180;103;;
170180;103;;
170180;957;1;
170180;300;1;
170180;1133.333333;1;
170180;1133.333333;1;
170180;1133.333333;;
170180;330;1;
170180;330;1;
170180;330;1;
170180;330;;
170180;431.6666667;1;
170180;431.6666667;1;
170180;431.6666667;1;
170181;50;1;
170181;50;1;
170181;50;;
170181;392.5;1;
170181;392.5;1;
170181;392.5;1;
170181;392.5;;
170181;161.5;1;
170181;161.5;;
170181;161.5;;
170181;161.5;;
170181;150;1;
170181;150;1;
170181;105;1;
170181;105;1;
170181;100;1;
170181;70;1;
170181;70;1;
170183;178.75;1;
170183;178.75;;
170183;178.75;;
170183;178.75;;
170183;166;1;
170183;166;1;
170183;166;;
170183;166;;
170183;166;;
170183;177;1;
170183;177;1;
170183;177;1;
170183;98;1;
170183;463.5;1;
170183;463.5;1;
170183;463.5;1;
170183;463.5;1;
170183;505;1;
170184;432;1;
170184;432;1;
170184;432;;
170184;432;;
170184;432;1;
170184;290;1;
170184;290;1;
170184;290;1;
170184;150;;
170184;150;;
170184;150;;
170184;150;1;
170184;305;1;
170184;305;1;
170184;305;1;
170184;305;1;
170184;305;1;
170184;305;;
170184;305;;
170184;305;1;
170184;305;;
170184;305;;
170184;305;;
170184;305;;
170184;1010;1;
170184;1010;1;
170184;936;1;
170184;936;1;
170184;936;1;
170184;936;1;
170184;936;1;
170184;193.3333333;1;
170184;193.3333333;;
170184;193.3333333;;
170184;790;1;
170184;790;1;
170184;790;1;
170184;790;1;
170184;400;;
170184;400;;
170184;343;1;
170184;343;1;
170184;343;1;
170184;343;;
170184;343;;
170184;207.5;1;
170184;207.5;1;
170184;207.5;;1
170184;207.5;;
170184;735.75;1;
170184;735.75;;
170184;735.75;1;
170184;735.75;1;
170184;860;1;
170184;860;1;
170184;860;;
170184;481.3333333;1;
170184;481.3333333;1;
170184;481.3333333;1;
170184;481.3333333;1;
170184;481.3333333;;
170184;481.3333333;;
170184;2000;1;
170184;2000;1;
170184;2000;;
170184;550;1;
170184;550;1;
170184;550;;
170184;550;;
170184;550;;
170184;125;1;
170184;125;;
170184;125;;
170184;125;;
170184;2214;1;
170184;2214;1;
170184;2214;;
170184;308.8;1;
170184;308.8;1;
170184;308.8;;
170184;308.8;;
170184;308.8;1;
170184;208.3333333;;
170184;208.3333333;;
170184;208.3333333;1;
170184;481.3333333;1;
170184;481.3333333;1;
170184;481.3333333;;
170184;486.6666667;;
170184;486.6666667;1;
170184;486.6666667;;
170184;1368;1;
170184;37.5;1;
170184;37.5;;
170184;37.5;;
170184;37.5;;
170184;184;1;
170184;184;;
170184;184;;
170184;2681.666667;1;
170184;2681.666667;1;
170184;2681.666667;;
170184;450;1;
170184;227;1;
170184;227;1;
170184;227;;
170184;227;;
170184;790;1;
170184;790;1;
170184;790;;
170184;790;;
170184;790;;
170184;200;1;
170184;200;;
170184;343.3333333;1;
170184;343.3333333;;
170184;343.3333333;;
170184;1753.333333;1;
170184;1753.333333;1;
170184;1753.333333;;
170184;2223.333333;1;
170184;2223.333333;1;
170184;2223.333333;;
170184;;;
170184;;;
170184;2953.333333;1;
170184;2953.333333;1;
170184;2953.333333;;
170250;670;1;
170250;670;;
170250;670;;1
170250;316.25;1;
170250;316.25;1;
170250;316.25;;
170250;316.25;;
170250;1660;1;
170250;743.3333333;1;
170250;743.3333333;1;
170250;743.3333333;1;
170250;605;1;
170250;605;1;
170250;271.25;1;
170250;271.25;1;
170250;271.25;;
170250;271.25;;
170250;237.5;1;
170250;237.5;;
170250;704.3333333;1;
170250;704.3333333;1;
170250;704.3333333;;
170250;500;1;
170250;180;1;
170250;166.6666667;1;
170250;166.6666667;1;
170250;166.6666667;;1
170250;124.25;1;
170250;124.25;;
170250;124.25;;
170250;124.25;;
170250;208;1;
170250;208;1;
170250;208;;
170250;208;;
170250;208;;
170250;291;1;
170250;291;1;
170250;291;;
170250;291;;
170250;345.25;1;
170250;345.25;1;
170250;345.25;1;
170250;345.25;;
170250;207.5;1;
170250;207.5;;
170250;207.5;;1
170250;207.5;;
170250;322.5;1;
170250;322.5;;
170250;378.3333333;1;
170250;378.3333333;1;
170250;378.3333333;;
170250;1164;1;
170250;250;1;
170250;250;1;
170250;250;1;
170250;250;;
170252;;;
170252;192.8;1;
170252;192.8;1;
170252;192.8;;
170252;192.8;;
170252;192.8;;
170252;68;1;
170252;68;;
170252;68;1;
170252;68;;
170252;68;;
170252;59.5;1;
170252;59.5;;
170252;59.5;;
170252;59.5;;
170252;12;1;
170252;12;;
170252;12;1;
170252;12;;
170252;12;;
170252;122.1428571;1;
170252;122.1428571;1;
170252;122.1428571;;
170252;122.1428571;1;
170252;122.1428571;1;
170252;122.1428571;;
170252;122.1428571;;
170252;112.5;1;
170252;112.5;;
170252;112.5;;
170252;112.5;;
170253;188.3333333;1;
170253;188.3333333;1;
170253;188.3333333;;
170253;506.25;1;
170253;506.25;1;
170253;506.25;;
170253;506.25;;
170253;1560;1;
170253;235.5;1;
170253;235.5;1;
170253;235.5;;
170253;235.5;;
170253;403.2;1;
170253;403.2;1;
170253;403.2;1;
170253;403.2;1;
170253;403.2;1;
170253;260.2857143;1;
170253;260.2857143;1;
170253;260.2857143;1;
170253;260.2857143;1;
170253;260.2857143;;
170253;260.2857143;;1
170253;260.2857143;;
170253;54;1;
170253;54;;
170254;311.6666667;1;
170254;311.6666667;1;
170254;311.6666667;1;
170254;311.6666667;1;
170254;311.6666667;;
170254;311.6666667;;
170254;75;1;
170254;75;;
170254;75;;
170254;75;;
170254;75;;
170254;75;;
170254;117;1;
170254;117;;
170254;117;;1
170254;117;;1
170254;117;;
170254;450;;
170254;81;;
170254;81;1;
170254;81;1;
170254;81;;
170254;81;;
170254;33.33333333;1;
170254;33.33333333;1;
170254;33.33333333;;
170254;389;1;
170254;389;1;
170254;389;1;
170254;389;1;
170254;389;;
170350;200;;
170350;138.75;1;
170350;138.75;;
170350;138.75;1;
170350;138.75;;
170350;159.1666667;;
170350;159.1666667;;
170350;159.1666667;1;
170350;159.1666667;1;
170350;159.1666667;1;
170350;159.1666667;1;
170350;270;1;
170350;270;1;
170350;270;1;
170350;270;;
170350;100;;
170350;100;;
170350;357.5;1;
170350;357.5;1;
170350;320;1;
170350;250;1;
170350;250;;
170350;250;;
170350;171;;
170350;171;1;
170350;171;1;
170350;171;;
170350;171;;
170350;200;;
170350;241.3333333;1;
170350;241.3333333;;
170350;241.3333333;;
170350;60;1;
170350;60;1;
170350;60;;
170350;60;;
170350;154.5;1;
170350;154.5;;
170350;154.5;;
170350;154.5;;
170350;326.75;1;
170350;326.75;;
170350;326.75;;
170350;326.75;1;
170350;150;;
170350;150;1;
170350;520.5;1;
170350;520.5;1;
170350;520.5;;
170350;520.5;;
170350;65;1;
170350;214.4;;1
170350;214.4;1;
170350;214.4;1;
170350;214.4;1;
170350;214.4;;
170350;130;;
170350;130;1;
170353;11.66666667;1;
170353;11.66666667;1;
170353;11.66666667;;
170353;262.5;1;
170353;262.5;1;
170353;262.5;1;
170353;262.5;1;
170353;198.25;1;
170353;198.25;1;
170353;198.25;;
170353;198.25;;
170353;100;;
170353;100;;
170353;100;1;
170353;100;1;
170353;100;1;
170353;100;;
170353;;;
170353;;;
170353;580;1;
170353;49.33333333;;1
170353;49.33333333;;
170353;49.33333333;;
170355;;1;
170355;;1;
170355;;1;
170355;;;
170355;82.5;1;
170355;82.5;1;
170355;27.5;;1
170355;27.5;;
170355;;1;
170355;;1;
170355;205;1;
170355;205;;
170355;116.5;1;
170355;116.5;;
170355;116.5;;
170355;116.5;;
170356;135;1;
170356;135;;
170356;135;;
170356;135;;
170356;285;1;
170356;285;;
170356;285;1;
170356;285;;
170356;40;;
170356;40;1;
170356;40;;
170356;40;;
170356;40;;
170356;140;;
170356;140;1;
170356;140;1;
170356;140;;
170356;120;1;
170356;120;;
170356;120;;
170356;120;;
170356;120;;
170356;400;1;
170356;400;1;
170356;50;;
170356;50;;
170356;250;;
170356;220;1;
170356;249;1;
170356;249;1;
170356;249;;
170356;249;;
170356;183.75;1;
170356;183.75;1;
170356;183.75;;
170356;183.75;;
170356;318;1;
170356;318;1;
170356;318;;
170356;318;;
170356;226.75;1;
170356;226.75;;
170356;226.75;1;
170356;226.75;;
170356;181.5;1;
170356;181.5;;
170356;181.5;;
170356;181.5;;
170356;181.5;;
170356;181.5;1;
170356;207.3333333;1;
170356;207.3333333;;
170356;207.3333333;;
170356;50;1;
170356;50;;
170356;50;;
170356;150;1;
170356;150;;
170356;150;;
170356;150;;
170356;150;;
170356;211.5;1;
170356;211.5;1;
170356;211.5;1;
170356;211.5;;
170356;211.5;;
170356;211.5;;
170356;240;;
170356;240;;
170356;200;;
170356;123;1;
170356;123;;
170356;123;;
170356;123;;
170453;243.6;1;
170453;243.6;1;
170453;243.6;1;
170453;243.6;;
170453;243.6;;
170453;202.6;1;
170453;202.6;1;
170453;202.6;1;
170453;202.6;;
170453;202.6;;
170453;301;1;
170453;301;1;
170453;301;1;
170453;301;;
170453;301;;
170453;18.33333333;;
170453;18.33333333;1;
170453;18.33333333;;
170453;157.1428571;1;
170453;157.1428571;1;
170453;157.1428571;1;
170453;157.1428571;1;
170453;157.1428571;1;
170453;157.1428571;;
170453;157.1428571;;
170453;166.6666667;;
170453;166.6666667;1;
170453;166.6666667;;
170453;265;1;
170453;265;1;
170453;265;1;
170453;265;1;
170453;265;;
170453;265;;
170453;265;;
170453;253.3333333;1;
170453;253.3333333;1;
170453;253.3333333;;
170750;90;1;
170750;90;;
170750;180;;1
170750;182.5;1;
170750;182.5;1;
170750;50;;
170750;50;;
170750;50;;
170750;115;1;
170750;115;1;
170750;115;1;
170750;115;;
170750;45;1;
170750;45;;
170750;45;;
170750;45;;
170750;100;;
170750;100;;
170750;100;;1
180150;587;1;
180150;587;1;
180150;390;1;
180150;390;1;
180150;298;1;
180150;298;1;
180150;298;1;
180150;515;1;
180150;515;1;
180150;515;1;
180150;515;1;
180150;712;1;
180150;712;1;
180150;712;;
180150;1411.666667;1;
180150;1411.666667;1;
180150;1411.666667;;
180150;600;;
180150;650;1;
180150;650;1;
180150;68;1;
180150;68;;
180150;68;;
180150;68;;
180150;68;1;
180150;68;;
180150;150;;
180150;150;;
180150;126;1;
180150;126;1;
180150;3534.333333;1;
180150;3534.333333;1;
180150;3534.333333;1;
180150;1175;1;
180150;1175;1;
180150;1175;1;
180150;1175;;
180150;1250;1;
180150;1250;;
180150;1250;;1
180150;745;1;
180150;745;1;
180150;350;1;
180150;304;1;
180150;304;1;
180150;304;1;
180150;304;1;
180150;304;1;
180150;180;1;
180150;180;;
180150;180;;
180150;180;;
180150;180;;
180150;500;1;
180150;750;1;
180150;200;;
180150;200;;
180150;800;1;
180150;800;1;
180150;800;;
180150;800;;
180150;320;1;
180150;320;;
180150;150;;
180150;150;;
180150;375;1;
180150;375;1;
180150;375;1;
180150;375;;
180150;528;1;
180150;528;1;
180150;;;
180150;101;;1
180150;101;;
180150;101;;
180150;101;;
180150;101;;
180150;1010.333333;1;
180150;1010.333333;1;
180150;1010.333333;1;
180150;573.5;;
180150;573.5;1;
180150;83.33333333;1;
180150;83.33333333;1;
180150;83.33333333;1;
180150;201.6666667;1;
180150;201.6666667;1;
180150;201.6666667;;
180150;308;;
180150;308;;
180150;308;1;
180150;308;1;
180150;308;;
180150;308;;
180150;383.3333333;1;
180150;383.3333333;1;
180150;383.3333333;;
180150;440;1;
180150;440;;
180150;269.6666667;1;
180150;269.6666667;;
180150;269.6666667;;
180150;350;;
180150;510;1;
180150;980;;
180150;980;1;
180150;200;1;
180150;484.5;1;
180150;484.5;1;
180150;484.5;;
180150;484.5;;
180150;950;;
180150;950;1;
180150;950;1;
180150;397.5;;
180150;397.5;;
180150;1750;1;
180150;1750;;
180150;984;1;
180150;358.5;1;
180150;358.5;1;
180150;185;1;
180150;185;1;
180150;185;1;
180150;185;1;
180150;185;;
180150;185;;
180150;189.5714286;;
180150;189.5714286;1;
180150;189.5714286;1;
180150;189.5714286;1;
180150;189.5714286;;
180150;189.5714286;1;
180150;189.5714286;;
180150;135;;
180150;135;1;
180150;135;;
180150;135;;
180150;135;1;
180150;135;;
180150;61;1;
180150;61;1;
180150;61;1;
180150;61;;
180150;61;;
180150;522.5;1;
180150;522.5;1;
180150;214.25;1;
180150;214.25;;
180150;214.25;;
180150;214.25;1;
180150;78;1;
180150;78;1;
180150;78;1;
180150;78;;
180150;78;;
180150;150.25;1;
180150;150.25;1;
180150;150.25;1;
180150;150.25;;
180150;215;;
180150;215;;1
180150;200;1;
180150;200;;
180150;200;;
180150;200;;
180150;200;;
180150;198.3333333;1;
180150;198.3333333;;
180150;198.3333333;;
180150;185.3333333;1;
180150;185.3333333;1;
180150;185.3333333;1;
180150;459.75;1;
180150;459.75;1;
180150;459.75;;
180150;459.75;;
180150;200;1;
180150;200;1;
180150;200;;
180150;200;;
180150;200;;
180150;535.25;;
180150;535.25;1;
180150;535.25;1;
180150;535.25;;
180150;641.5;1;
180150;641.5;1;
180150;641.5;1;
180150;641.5;;
180150;233.3333333;1;
180150;233.3333333;1;
180150;233.3333333;;
180150;849;1;
180150;849;1;
180150;363.3333333;1;
180150;363.3333333;;
180150;363.3333333;;
180150;455.3333333;;
180150;455.3333333;;
180150;455.3333333;;
180150;202.75;1;
180150;202.75;1;
180150;202.75;1;
180150;202.75;;
180150;257;1;
180150;257;;
180150;210;1;
180150;231;1;
180150;231;1;
180150;231;1;
180150;231;1;
180150;231;;
180150;210.5;1;
180150;210.5;1;
180150;210.5;;
180150;210.5;;
180150;280;;1
180150;75.6;1;
180150;75.6;1;
180150;75.6;;
180150;75.6;;
180150;75.6;;
180150;282;1;
180150;282;1;
180150;282;1;
180150;282;1;
180150;282;;
180150;104;1;
180150;223.6666667;1;
180150;223.6666667;1;
180150;223.6666667;;
180150;101.6666667;1;
180150;101.6666667;1;
180150;101.6666667;;
180150;75;1;
180150;75;;
180150;115;;
180150;115;;
180150;115;;
180150;300;1;
180150;300;;
180150;300;;
180150;100;;
180150;161;1;
180150;161;1;
180150;161;;
180150;610;1;
180150;610;;
180150;362.5;1;
180150;362.5;1;
180150;362.5;;1
180150;362.5;1;
180150;180;;
180150;180;1;
180150;36;1;
180150;36;;1
180150;36;;
180150;36;;
180150;200;;
180150;200;;
180150;592.5;1;
180150;592.5;1;
180150;220.75;1;
180150;220.75;1;
180150;220.75;;
180150;220.75;;
180150;219.3333333;1;
180150;219.3333333;;
180150;219.3333333;;
180150;630;1;
180150;243.3333333;1;
180150;243.3333333;1;
180150;243.3333333;;
180150;223;1;
180150;263.75;1;
180150;263.75;1;
180150;263.75;;
180150;263.75;;
180150;54.4;1;
180150;54.4;1;
180150;54.4;;
180150;54.4;;
180150;54.4;;
180150;284.6666667;1;
180150;284.6666667;;
180150;284.6666667;1;
180150;452.8;1;
180150;452.8;1;
180150;452.8;1;
180150;452.8;1;
180150;452.8;1;
180150;1300.2;1;
180150;1300.2;1;
180150;1300.2;;
180150;1300.2;;
180150;1300.2;;
180150;252.5;1;
180150;252.5;;
180150;198.5;1;
180150;198.5;1;
180150;350;;
180150;350;;
180150;350;1;
180150;350;;
180150;350;;
180150;350;;
180150;377.3333333;1;
180150;377.3333333;1;
180150;377.3333333;;
180150;900;1;
180150;900;1;
180150;900;1;
180150;900;1;
180150;275;1;
180150;275;1;
180150;310;1;
180150;310;1;
180150;310;1;
180150;310;;
180150;1000;;
180150;300;;
180150;300;;
180150;150;;
180150;383.3333333;;
180150;383.3333333;;
180150;383.3333333;1;
180150;250;;
180150;31.4;1;
180150;31.4;1;
180150;31.4;1;
180150;31.4;;1
180150;31.4;;
180150;163.75;1;
180150;163.75;1;
180150;163.75;;
180150;163.75;;
180150;1070;;
180150;160;1;
180150;160;1;
180150;160;;
180150;160;;
180150;334.3333333;1;
180150;334.3333333;;
180150;334.3333333;;
180150;340.3333333;1;
180150;340.3333333;1;
180150;340.3333333;;
180150;340.3333333;;
180150;340.3333333;;
180150;340.3333333;;
180150;1000;1;
180150;1000;1;
180150;1000;;
180150;566.6666667;;
180150;566.6666667;;
180150;566.6666667;1;
180150;855;1;
180150;855;1;
180150;855;;
180150;950;1;
180150;950;1;
180150;690;1;
180150;690;1;
180150;675;1;
180150;675;1;
180150;1672.333333;1;
180150;1672.333333;;
180150;1672.333333;;1
180150;95.6;1;
180150;95.6;;
180150;95.6;;1
180150;95.6;;
180150;95.6;;
180150;190;;
180150;224.4;1;
180150;224.4;;
180150;224.4;;
180150;224.4;;
180150;224.4;;
180150;256.8;1;
180150;256.8;1;
180150;256.8;;
180150;256.8;;
180150;256.8;;
180150;105;;
180150;250;1;
180150;250;;
180150;100;;
